,WWW_keyword,WWW_score,ML_keyword,ML_score,DM_keyword,DM_score,IR_keyword,IR_score,DB_keyword,DB_score,HI_keyword,HI_score,NLP_keyword,NLP_score,CV_keyword,CV_score,COM_keyword,COM_score
118,clues,0.030958661334154366,almost,0.0376815353299452,given,0.03335933374470219,language,0.03316040575939653,external,0.031955043683867236,communicating,0.03319391676164196,gram,0.03125630071806726,template,0.029394926874183432,guarantee,0.02409497746108046
119,colorblind,0.030958661334154366,bandit,0.0376815353299452,interpretable,0.03335933374470219,archives,0.03261538697879201,advisor,0.031955043683867236,companions,0.03319391676164196,spanish,0.030246178471957083,4d,0.028930070493095015,handover,0.02409497746108046
120,compositions,0.030958661334154366,bio,0.0376815353299452,significant,0.03335933374470219,crawling,0.03261538697879201,atomic,0.031955043683867236,diary,0.03319391676164196,morphology,0.030246178471957083,catadioptric,0.028930070493095015,interconnection,0.02409497746108046
121,consumers,0.030958661334154366,central,0.0376815353299452,spectra,0.03335933374470219,crowdsourcing,0.03261538697879201,authorization,0.031955043683867236,editors,0.03319391676164196,acts,0.030246178471957083,covariance,0.028930070493095015,interworking,0.02409497746108046
122,cooking,0.030958661334154366,combinatorial,0.0376815353299452,spread,0.03335933374470219,ontologies,0.03261538697879201,bitmaps,0.031955043683867236,encourage,0.03319391676164196,descriptions,0.029128511483259165,deformation,0.028930070493095015,ofdma,0.02409497746108046
123,coping,0.030958661334154366,embeddings,0.0376815353299452,trend,0.03335933374470219,popular,0.03261538697879201,cartesian,0.031955043683867236,enjoyment,0.03319391676164196,lingual,0.029128511483259165,descriptor,0.028930070493095015,radios,0.02409497746108046
124,cots,0.030958661334154366,microarray,0.0376815353299452,prediction,0.03265426703063058,querying,0.03261538697879201,clip,0.031955043683867236,estudo,0.03319391676164196,recognizing,0.029128511483259165,perceptual,0.028930070493095015,transmit,0.02409497746108046
125,courseware,0.030958661334154366,nonnegative,0.0376815353299452,rule,0.03265426703063058,rdf,0.03261538697879201,clydesdale,0.031955043683867236,ethnography,0.03319391676164196,rules,0.029023707809633887,track,0.028930070493095015,wi,0.02409497746108046
126,crawl,0.030958661334154366,parser,0.0376815353299452,associative,0.03259169303252261,schema,0.03261538697879201,containment,0.031955043683867236,eyes,0.03319391676164196,unification,0.02679111490120051,plane,0.028930070493095015,wifi,0.02409497746108046
127,cultural,0.030958661334154366,perceptual,0.0376815353299452,behaviors,0.03259169303252261,supervised,0.03261538697879201,cpu,0.031955043683867236,folders,0.03319391676164196,rich,0.02679111490120051,shadow,0.028930070493095015,traffic,0.02228044799005439
128,customising,0.030958661334154366,relaxation,0.0376815353299452,spam,0.03259169303252261,conversational,0.03261538697879201,dataspace,0.031955043683867236,foraging,0.03319391676164196,extraction,0.026590264267257156,regions,0.028076003978733974,server,0.022231848173127858
129,cyberbroker,0.030958661334154366,retina,0.0376815353299452,maximal,0.03259169303252261,matrix,0.03261538697879201,dataspaces,0.031955043683867236,goms,0.03319391676164196,biomedical,0.025892010207341477,differential,0.028076003978733974,cell,0.022231848173127858
130,daml,0.030958661334154366,saliency,0.0376815353299452,mixture,0.03259169303252261,pagerank,0.03261538697879201,dbmss,0.031955043683867236,highlighting,0.03319391676164196,bootstrapping,0.025892010207341477,multiscale,0.028076003978733974,ring,0.022231848173127858
131,daw,0.030958661334154366,satisfiability,0.0376815353299452,sentiment,0.03259169303252261,weighting,0.03261538697879201,deadlock,0.031955043683867236,homes,0.03319391676164196,combination,0.025892010207341477,nonlinear,0.028076003978733974,services,0.022047506832147203
132,dbin,0.030958661334154366,reconstruction,0.03681443526019956,svm,0.03259169303252261,list,0.03261538697879201,decade,0.031955043683867236,hospital,0.03319391676164196,good,0.025892010207341477,transform,0.028076003978733974,energy,0.022047506832147203
133,deducing,0.030958661334154366,combination,0.03681443526019956,optimal,0.031475215718758554,metrics,0.03261538697879201,deciding,0.031955043683867236,improvisation,0.03319391676164196,framenet,0.02484548580847438,surveillance,0.027133778653092397,speed,0.021120255764471466
134,delivery,0.030958661334154366,motion,0.03681443526019956,classifiers,0.027869848672185095,should,0.03261538697879201,dobjects,0.031955043683867236,indoor,0.03319391676164196,microblogs,0.02484548580847438,supervised,0.02651622597991542,p2p,0.021083105278445403
135,demil,0.030958661334154366,probability,0.03681443526019956,kernel,0.027869848672185095,hypertext,0.03152082082755854,eliminating,0.031955043683867236,inform,0.03319391676164196,seed,0.02484548580847438,curved,0.025357416598802692,protection,0.021083105278445403
136,deqa,0.030958661334154366,processes,0.03620292598559887,sparse,0.027869848672185095,libraries,0.03152082082755854,encipherment,0.031955043683867236,interruptions,0.03319391676164196,adjective,0.02484548580847438,descriptors,0.025357416598802692,resilient,0.021083105278445403
137,digestion,0.030958661334154366,dynamical,0.03555330157972359,bayesian,0.02742958430572969,person,0.03152082082755854,expensive,0.031955043683867236,interventions,0.03319391676164196,asr,0.02484548580847438,manifolds,0.025357416598802692,mpeg,0.020617322956457254
138,discriminability,0.030958661334154366,noise,0.03555330157972359,privacy,0.02742958430572969,preference,0.03152082082755854,hyperion,0.031955043683867236,menu,0.03319391676164196,attachment,0.02484548580847438,separation,0.025357416598802692,asymptotic,0.020617322956457254
139,distinct,0.030958661334154366,principle,0.03555330157972359,efficiently,0.026978756330364475,representations,0.03152082082755854,imprecise,0.031955043683867236,organizations,0.03319391676164196,centering,0.02484548580847438,spherical,0.025357416598802692,circuit,0.020617322956457254
140,ditabbu,0.030958661334154366,svms,0.03555330157972359,indexes,0.026978756330364475,effectiveness,0.030323388503070717,latch,0.031955043683867236,painting,0.03319391676164196,hypernym,0.02484548580847438,histograms,0.025357416598802692,bloom,0.020617322956457254
141,dls,0.030958661334154366,syntactic,0.03555330157972359,means,0.026978756330364475,ontology,0.030323388503070717,linkedin,0.031955043683867236,participant,0.03319391676164196,simplification,0.02484548580847438,indoor,0.025357416598802692,schedulers,0.020617322956457254
142,dogont,0.030958661334154366,theoretical,0.03555330157972359,regional,0.026978756330364475,report,0.030323388503070717,mediator,0.031955043683867236,places,0.03319391676164196,stacking,0.02484548580847438,airborne,0.025357416598802692,bus,0.020617322956457254
143,doha,0.030958661334154366,unlabeled,0.03555330157972359,attribute,0.026978756330364475,management,0.030002271877549246,oltp,0.031955043683867236,screens,0.03319391676164196,vowel,0.02484548580847438,brdf,0.025357416598802692,underwater,0.020617322956457254
144,domotic,0.030958661334154366,agent,0.03462888572535544,characterization,0.026978756330364475,enrichment,0.02945725309694472,oodb,0.031955043683867236,sig,0.03319391676164196,cohesion,0.02484548580847438,circular,0.025357416598802692,broadcast,0.02000866335581507
145,dsnotify,0.030958661334154366,distances,0.03440431145538735,contrast,0.026978756330364475,hyperlink,0.02945725309694472,operation,0.031955043683867236,simulator,0.03319391676164196,dictionaries,0.02484548580847438,crowded,0.025357416598802692,token,0.02000866335581507
146,dublin,0.030958661334154366,proof,0.03440431145538735,dataset,0.026978756330364475,joins,0.02945725309694472,optimizer,0.031955043683867236,styles,0.03319391676164196,2012,0.02484548580847438,defocus,0.025357416598802692,peer,0.019980553066633402
147,dynamicview,0.030958661334154366,comprehension,0.03440431145538735,descent,0.026978756330364475,optimising,0.02945725309694472,outsourced,0.031955043683867236,television,0.03319391676164196,lr,0.02484548580847438,defocused,0.025357416598802692,localization,0.019337176439074167
148,dyncode,0.030958661334154366,emergence,0.03440431145538735,incorporating,0.026978756330364475,performing,0.02945725309694472,priority,0.031955043683867236,trouble,0.03319391676164196,thesaurus,0.02484548580847438,derivative,0.025357416598802692,virtual,0.019291568478128802
149,eachwiki,0.030958661334154366,forecasting,0.03440431145538735,lazy,0.026978756330364475,spelling,0.02945725309694472,recursively,0.031955043683867236,veis,0.03319391676164196,annotators,0.02484548580847438,foreground,0.025357416598802692,spectrum,0.01889707094715868
