,WWW_keyword,WWW_score,ML_keyword,ML_score,DM_keyword,DM_score,IR_keyword,IR_score,DB_keyword,DB_score,HI_keyword,HI_score,NLP_keyword,NLP_score,CV_keyword,CV_score,COM_keyword,COM_score
116,blogspace,0.026305923970807943,dna,0.030684467300015627,intrusion,0.023899645594457238,blueprint,0.03367087346043624,scientific,0.029050913032465348,widgets,0.032123890207029784,utterances,0.03291363847123036,defocus,0.02876507137010218,queuing,0.026735209902829658
117,catch,0.026305923970807943,emergence,0.030684467300015627,semantic,0.02352209914811956,bm25,0.03367087346043624,report,0.028319686529083062,working,0.032123890207029784,discriminative,0.03262653566525183,4d,0.02876507137010218,multipath,0.026641360369321614
118,countermeasures,0.026305923970807943,interval,0.030684467300015627,articles,0.023135493933214006,bmir,0.03367087346043624,moving,0.028122058110050117,affordances,0.032123890207029784,disambiguation,0.03254241417618669,rendering,0.02876507137010218,energy,0.0246501939202937
119,dbpedia,0.026305923970807943,forgetting,0.029098968716473893,purchase,0.023135493933214006,booksonline,0.03367087346043624,lock,0.02781842455873938,aloud,0.032123890207029784,inducing,0.032393185763831864,robot,0.02767079431915492,topology,0.024463385531014927
120,dispatching,0.026305923970807943,algebras,0.029098968716473893,rating,0.023135493933214006,bpref,0.03367087346043624,twig,0.02781842455873938,gameplay,0.032123890207029784,supervision,0.032393185763831864,recovering,0.02767079431915492,cell,0.024174567742532575
121,fake,0.026305923970807943,coalitional,0.029098968716473893,summarizing,0.023135493933214006,browserank,0.03367087346043624,gis,0.02781842455873938,haptics,0.032123890207029784,supervised,0.03215033689695552,ct,0.027475480282352464,asymptotics,0.024061688912546692
122,hyperlink,0.026305923970807943,humanoid,0.029098968716473893,workshop,0.023135493933214006,cheshire,0.03367087346043624,advisor,0.02781842455873938,ihc,0.032123890207029784,grammatical,0.03130607664288954,curved,0.027475480282352464,fec,0.024061688912546692
123,inferencing,0.026305923970807943,ownership,0.029098968716473893,dimensionality,0.023135493933214006,cite,0.03367087346043624,covers,0.02781842455873938,informing,0.032123890207029784,reordering,0.03130607664288954,piecewise,0.027475480282352464,isp,0.024061688912546692
124,paid,0.026305923970807943,quantum,0.02891333488292638,projected,0.023135493933214006,cited,0.03367087346043624,differentially,0.02781842455873938,love,0.032123890207029784,chinese,0.030974105059262028,super,0.02743868145960692,rerouting,0.024061688912546692
125,redirection,0.026305923970807943,designed,0.028456094479628116,advertising,0.022704663314734377,degrading,0.03367087346043624,cpus,0.02781842455873938,multitouch,0.032123890207029784,formalism,0.03004072208844488,keypoint,0.026552373572402012,stateless,0.024061688912546692
126,specialization,0.026305923970807943,formalizing,0.028456094479628116,dense,0.02235907118011806,gmap,0.03367087346043624,compiler,0.02781842455873938,novices,0.032123890207029784,referential,0.03004072208844488,terrain,0.026552373572402012,router,0.02379154726649078
127,surfer,0.026305923970807943,multitask,0.028456094479628116,novelty,0.02235907118011806,hat,0.03367087346043624,institute,0.02781842455873938,telepresence,0.032123890207029784,collocations,0.03004072208844488,rotation,0.02624569530918923,mimo,0.02368120921717477
128,analytics,0.02600209218516449,pso,0.028456094479628116,numeric,0.02235907118011806,hcir,0.03367087346043624,optimistic,0.02781842455873938,cursor,0.032011124602370204,constituency,0.03004072208844488,brain,0.025941369674207737,node,0.02368120921717477
129,result,0.02600209218516449,pulsed,0.028456094479628116,publishing,0.02235907118011806,idf,0.03367087346043624,quantiles,0.02781842455873938,na,0.032011124602370204,czech,0.03004072208844488,thermal,0.025941369674207737,pricing,0.02368120921717477
130,accelerate,0.02561925904525986,shading,0.028456094479628116,targeting,0.02235907118011806,interdependent,0.03367087346043624,containment,0.026247254236046777,virtual,0.03151283806310789,turkish,0.03004072208844488,albedo,0.02585927555986114,resilient,0.02368120921717477
131,aggregators,0.02561925904525986,intention,0.027616020570014062,logistic,0.02235907118011806,j2,0.03367087346043624,deadlock,0.026247254236046777,facebook,0.03093683738095981,chart,0.029693753616845873,brdf,0.02585927555986114,interference,0.02368120921717477
132,agree,0.02561925904525986,analog,0.027616020570014062,regularized,0.02235907118011806,keyphrases,0.03367087346043624,federated,0.026247254236046777,play,0.030825527394875013,lingual,0.029693753616845873,egomotion,0.02585927555986114,delivery,0.02318785069181696
133,ajax,0.02561925904525986,biologically,0.027616020570014062,tensor,0.02235907118011806,nrrc,0.03367087346043624,transitive,0.026247254236046777,sustainable,0.030825527394875013,phrases,0.029693753616845873,groupwise,0.02585927555986114,flows,0.02318785069181696
134,aliasing,0.02561925904525986,microarray,0.027616020570014062,variables,0.02235907118011806,odp,0.03367087346043624,dataflow,0.026247254236046777,therapy,0.030785903597387202,spelling,0.029693753616845873,hallucination,0.02585927555986114,achieving,0.02288647236348506
135,backwards,0.02561925904525986,belief,0.027186148408727663,warping,0.02235907118011806,opac,0.03367087346043624,cube,0.026247254236046777,inquiry,0.030785903597387202,conversational,0.029349446852708946,lambertian,0.02585927555986114,ethernet,0.022724928417405213
136,belong,0.02561925904525986,delay,0.026689232199624352,random,0.021841949208968165,phonetic,0.03367087346043624,availability,0.026247254236046777,rio,0.030785903597387202,kernels,0.029349446852708946,morphable,0.02585927555986114,incentive,0.022724928417405213
137,bpel4ws,0.02561925904525986,tensor,0.026689232199624352,visualization,0.021841949208968165,reassignment,0.03367087346043624,languages,0.025564803468569507,walkthrough,0.030785903597387202,subjectivity,0.029256567529982548,multilinear,0.02585927555986114,multiuser,0.022724928417405213
138,bpm,0.02561925904525986,inspired,0.02662628394739852,traffic,0.021509681035011514,repeats,0.03367087346043624,reviewing,0.025399011328407516,conferencing,0.030785903597387202,adaptor,0.029256567529982548,silhouettes,0.02585927555986114,fiber,0.022724928417405213
139,cloning,0.02561925904525986,solving,0.026294799280572656,climate,0.02145534399406261,reseda,0.03367087346043624,conjunctive,0.025399011328407516,personas,0.030785903597387202,adjectival,0.029256567529982548,skeletal,0.02585927555986114,overlay,0.022694492166459152
140,crawlers,0.02561925904525986,factorization,0.02608179720501328,competitors,0.02145534399406261,retweet,0.03367087346043624,expensive,0.025399011328407516,projector,0.030785903597387202,aligner,0.029256567529982548,tof,0.02585927555986114,topologies,0.022694492166459152
141,cwb,0.02561925904525986,depth,0.02608179720501328,lending,0.02145534399406261,rime,0.03367087346043624,correct,0.025399011328407516,animated,0.0305176956966783,bengali,0.029256567529982548,vanishing,0.02585927555986114,rfid,0.022694492166459152
142,digg,0.02561925904525986,aer,0.02494197318554905,simrank,0.02145534399406261,rocchio,0.03367087346043624,facilities,0.025399011328407516,screens,0.0305176956966783,cfg,0.029256567529982548,geometry,0.025140751437520877,load,0.02232283929705112
143,dispatcher,0.02561925904525986,arm,0.02494197318554905,biclustering,0.02145534399406261,salton,0.03367087346043624,enterprise,0.024372450362043434,artifacts,0.0305176956966783,comma,0.029256567529982548,variational,0.025076657351734144,networking,0.02217127010212615
144,disputed,0.02561925904525986,backgammon,0.02494197318554905,imputation,0.02145534399406261,taught,0.03367087346043624,university,0.02324073042597228,reflection,0.0305176956966783,constituents,0.029256567529982548,outdoor,0.025052709158771537,bittorrent,0.02196142824599149
145,externalities,0.02561925904525986,cardinal,0.02494197318554905,jumping,0.02145534399406261,terrier,0.03367087346043624,privacy,0.02287359296579786,my,0.03007748078704426,decipherment,0.029256567529982548,weakly,0.025052709158771537,destination,0.02196142824599149
146,finnish,0.02561925904525986,cerebellar,0.02494197318554905,orange,0.02145534399406261,tipster,0.03367087346043624,file,0.022497646488040094,classroom,0.029639930187379822,diathesis,0.029256567529982548,shadow,0.025052709158771537,duty,0.02196142824599149
147,follow,0.02561925904525986,circuit,0.02494197318554905,09,0.02145534399406261,upperbounds,0.03367087346043624,pipelined,0.022497646488040094,urban,0.02921812419312871,earley,0.029256567529982548,parametric,0.024456216083562694,vod,0.02196142824599149
148,geographically,0.02561925904525986,conditioning,0.02494197318554905,98,0.02145534399406261,webcluster,0.03367087346043624,reachability,0.022497646488040094,being,0.028911501186326807,freeness,0.029256567529982548,videos,0.024401317571711437,metropolitan,0.02196142824599149
149,gov,0.02561925904525986,conformant,0.02494197318554905,acid,0.02145534399406261,clickthrough,0.03152591554330642,replication,0.022497646488040094,interpersonal,0.028911501186326807,grapheme,0.029256567529982548,slam,0.024339675774701842,lookup,0.021707775115743535
